ISSUANCEDATE,BONDS,SERIES,ACTUALTERMTOMATURITY,ORIGINALTERMTOMATURITY,REDEMTIONDATE,COUPON,OFFEREDQUANTITY,PURCHASEDQUANTITY,ADDITIONALPURCHASED,AVERAGEPRICE,CUTOFFPRICE,TOTALFUNDING,DEMANDEDAMOUNT,COVERRATIO,GROSSAVGYIELD,GROSSCUTOFFYIELD
10/11/2021 00:00,ממשלתית צמודה,1172220,10.1,11,30/11/2031,0.1,250,250,0,113.42,113.31,283.55,1219,4.9,-0.09,-0.09
10/11/2021 00:00,ממשלתית בריבית משתנה,1166552,9.1,10,29/11/2030,0,200,200,0,98.39,98.38,196.78,1879,9.4,0.18,0.18
10/05/2021 00:00,ממשלתית,1180660,10.6,11,30/04/2032,0,98.8,4,-94.8,98.46,98.46,3.94,4,0,1.46,1.46
10/05/2021 00:00,ממשלתית צמודה,1169564,4.8,6,31/07/2026,0.1,75,50,-25,112.4,112.4,56.2,50,0.7,-0.19,-0.19
10/04/2021 00:00,ממשלתית,1140193,25.5,30,31/03/2047,3.75,200,200,0,127.88,127.64,255.76,813,4.1,2.38,2.39
10/04/2021 00:00,ממשלתית,1174697,4.4,5,27/02/2026,0.5,250,250,0,99.87,99.8,249.68,1337,5.3,0.59,0.6
10/04/2021 00:00,ממשלתית,1175777,3.1,3,31/10/2024,0.4,200,200,0,100.38,100.38,200.76,1153,5.8,0.32,0.32
10/04/2021 00:00,ממשלתית,1180660,10.6,11,30/04/2032,0,350,350,0,98.46,98.21,344.61,932,2.7,1.46,1.48
10/04/2021 00:00,ממשלתית צמודה,1169564,4.8,6,31/07/2026,0.1,250,250,0,112.4,112.4,281,990,4,-0.19,-0.19
9/14/2021 12:00:00 AM,ממשלתית,1140193,25.5,30,31/03/2047,3.75,56,43,-13,130.48,130.48,56.11,43,0.8,2.26,2.26
9/14/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.2,31,30/11/2051,0.5,41.5,39,-2.5,103.52,103.52,40.37,39,0.9,0.45,0.45
9/14/2021 12:00:00 AM,ממשלתית צמודה,1169564,4.9,6,31/07/2026,0.1,60,60,0,111.96,111.96,67.18,60,1,-0.18,-0.18
9/14/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.2,11,30/11/2031,0.1,60,60,0,112.76,112.76,67.66,60,1,-0.09,-0.09
9/13/2021 12:00:00 AM,ממשלתית,1140193,25.5,30,31/03/2047,3.75,200,200,0,130.48,130.34,260.96,925,4.6,2.26,2.26
9/13/2021 12:00:00 AM,ממשלתית,1174697,4.5,5,27/02/2026,0.5,350,350,0,100.55,100.55,351.93,1667,4.8,0.43,0.43
9/13/2021 12:00:00 AM,ממשלתית,1175777,3.1,3,31/10/2024,0.4,350,350,0,100.7,100.7,352.45,2220,6.3,0.21,0.21
9/13/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.2,31,30/11/2051,0.5,200,200,0,103.52,103.31,207.04,918,4.6,0.45,0.46
9/13/2021 12:00:00 AM,ממשלתית צמודה,1169564,4.9,6,31/07/2026,0.1,200,200,0,111.96,111.96,223.92,1311,6.6,-0.18,-0.18
9/13/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.2,11,30/11/2031,0.1,200,200,0,112.76,112.76,225.52,1254,6.3,-0.09,-0.09
8/17/2021 12:00:00 AM,ממשלתית,1160985,8.6,10,31/03/2030,1,41.8,41.8,0,100.34,100.34,41.96,41.8,1,1.01,1.01
8/17/2021 12:00:00 AM,ממשלתית,1175777,3.2,3,31/10/2024,0.4,88.5,87.1,-1.5,100.73,100.73,87.73,87.1,1,0.2,0.2
8/17/2021 12:00:00 AM,ממשלתית צמודה,1169564,5,6,31/07/2026,0.1,63.3,46.9,-16.4,110.77,110.77,51.95,46.9,0.7,-0.16,-0.16
8/17/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.3,11,30/11/2031,0.1,48.6,29.9,-18.8,111.3,111.3,33.22,29.9,0.6,-0.08,-0.08
8/17/2021 12:00:00 AM,ממשלתית קצרה,1177948,0.8,1,31/05/2022,0,97.7,83,-14.7,100.01,100.01,83.05,83,0.8,0,0
8/16/2021 12:00:00 AM,ממשלתית,1160985,8.6,10,31/03/2030,1,200,200,0,100.34,100.33,200.68,1451,7.3,1,1.01
8/16/2021 12:00:00 AM,ממשלתית,1175777,3.2,3,31/10/2024,0.4,300,300,0,100.73,100.73,302.19,1975,6.6,0.2,0.2
8/16/2021 12:00:00 AM,ממשלתית צמודה,1169564,5,6,31/07/2026,0.1,300,300,0,110.77,110.71,332.31,1229,4.1,-0.16,-0.16
8/16/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.3,11,30/11/2031,0.1,200,200,0,111.3,111.24,222.6,776,3.9,-0.08,-0.08
8/16/2021 12:00:00 AM,ממשלתית קצרה,1177948,0.8,1,31/05/2022,0,500,500,0,100.01,100,500.05,3452,6.9,0,0.01
08/10/2021 00:00,ממשלתית,1174697,4.5,5,27/02/2026,0.5,98.9,20,-78.9,100.72,100.72,20.14,20,0.2,0.38,0.38
08/10/2021 00:00,ממשלתית,1175777,3.2,3,31/10/2024,0.4,75.1,30,-45.1,100.67,100.67,30.21,30,0.4,0.22,0.22
08/10/2021 00:00,ממשלתית קצרה,1177948,0.8,1,31/05/2022,0,100,16.7,-83.3,100.01,100.01,16.67,16.7,0.2,0,0
08/09/2021 00:00,ממשלתית,1140193,25.6,30,31/03/2047,3.75,200,200,0,132.96,132.86,265.92,883,4.4,2.14,2.14
08/09/2021 00:00,ממשלתית,1174697,4.5,5,27/02/2026,0.5,350,350,0,100.72,100.7,352.52,1149,3.3,0.38,0.38
08/09/2021 00:00,ממשלתית,1175777,3.2,3,31/10/2024,0.4,300,300,0,100.67,100.66,302.01,1296,4.3,0.22,0.22
08/09/2021 00:00,ממשלתית צמודה,1169564,5,6,31/07/2026,0.1,200,200,0,110.49,110.44,220.98,791,4,-0.16,-0.16
08/09/2021 00:00,ממשלתית קצרה,1177948,0.8,1,31/05/2022,0,500,500,0,100.01,100.01,500.05,3472,6.9,0,0
08/03/2021 00:00,ממשלתית,1174697,4.6,5,27/02/2026,0.5,86.6,49.6,-37,100.8,100.8,50.01,49.6,0.6,0.36,0.36
08/03/2021 00:00,ממשלתית,1175777,3.2,3,31/10/2024,0.4,91.1,22.4,-68.8,100.71,100.71,22.52,22.4,0.2,0.2,0.2
08/03/2021 00:00,ממשלתית צמודה,1168301,30.3,31,30/11/2051,0.5,60,60,0,102.92,102.92,61.75,60,1,0.45,0.45
08/03/2021 00:00,ממשלתית צמודה,1172220,10.3,11,30/11/2031,0.1,70.3,64.7,-5.5,110.75,110.75,71.67,64.7,0.9,-0.08,-0.08
08/03/2021 00:00,ממשלתית בריבית משתנה,1166552,9.3,10,29/11/2030,0,60.4,33.4,-27,98.04,98.04,32.75,33.4,0.6,0.21,0.21
08/02/2021 00:00,ממשלתית,1174697,4.6,5,27/02/2026,0.5,350,350,0,100.8,100.78,352.8,1333.5,3.8,0.36,0.36
08/02/2021 00:00,ממשלתית,1175777,3.2,3,31/10/2024,0.4,350,350,0,100.71,100.7,352.49,1525,4.4,0.2,0.21
08/02/2021 00:00,ממשלתית צמודה,1168301,30.3,31,30/11/2051,0.5,200,200,0,102.92,102.9,205.84,1283,6.4,0.45,0.45
08/02/2021 00:00,ממשלתית צמודה,1172220,10.3,11,30/11/2031,0.1,250,250,0,110.75,110.7,276.87,1362.5,5.5,-0.08,-0.07
08/02/2021 00:00,ממשלתית בריבית משתנה,1166552,9.3,10,29/11/2030,0,300,300,0,98.04,98.04,294.12,2257,7.5,0.21,0.21
7/27/2021 12:00:00 AM,ממשלתית,1175777,3.3,3,31/10/2024,0.4,100.7,15.8,-84.9,100.65,100.65,15.91,15.8,0.2,0.22,0.22
7/27/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.3,31,30/11/2051,0.5,55.2,55.2,0,101.72,101.72,56.19,55.2,1,0.49,0.49
7/27/2021 12:00:00 AM,ממשלתית צמודה,1169564,5,6,31/07/2026,0.1,81.5,81,-0.5,109.83,109.83,88.97,81,1,-0.15,-0.15
7/26/2021 12:00:00 AM,ממשלתית,1174697,4.6,5,27/02/2026,0.5,350,350,0,100.71,100.7,352.49,1308,3.7,0.38,0.38
7/26/2021 12:00:00 AM,ממשלתית,1175777,3.3,3,31/10/2024,0.4,400,400,0,100.65,100.64,402.6,1380,3.5,0.22,0.23
7/26/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.3,31,30/11/2051,0.5,200,200,0,101.72,101.72,203.44,1061,5.3,0.49,0.49
7/26/2021 12:00:00 AM,ממשלתית צמודה,1169564,5,6,31/07/2026,0.1,300,300,0,109.83,109.76,329.49,900,3,-0.15,-0.15
7/26/2021 12:00:00 AM,ממשלתית קצרה,1177948,0.8,1,31/05/2022,0,500,500,0,100.01,100,500.05,3432,6.9,0,0
7/20/2021 12:00:00 AM,ממשלתית,1160985,8.7,10,31/03/2030,1,72,67,-5,99.69,99.69,66.82,67,0.9,1.07,1.07
7/20/2021 12:00:00 AM,ממשלתית,1174697,4.6,5,27/02/2026,0.5,103.5,100,-3.5,100.52,100.52,100.52,100,1,0.42,0.42
7/20/2021 12:00:00 AM,ממשלתית,1175777,3.3,3,31/10/2024,0.4,98.2,85,-13.2,100.57,100.57,85.48,85,0.9,0.24,0.24
7/20/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.4,10,29/11/2030,0,76.5,47.2,-29.3,98.01,98.01,46.27,47.2,0.6,0.21,0.21
7/19/2021 12:00:00 AM,ממשלתית,1160985,8.7,10,31/03/2030,1,250,250,0,99.69,99.65,249.23,1317,5.3,1.07,1.08
7/19/2021 12:00:00 AM,ממשלתית,1174697,4.6,5,27/02/2026,0.5,350,350,0,100.52,100.52,351.82,1504,4.3,0.42,0.42
7/19/2021 12:00:00 AM,ממשלתית,1175777,3.3,3,31/10/2024,0.4,350,350,0,100.57,100.57,351.99,1471,4.2,0.24,0.24
7/19/2021 12:00:00 AM,ממשלתית צמודה,1169564,5,6,31/07/2026,0.1,250,250,0,109.76,109.71,274.4,1126,4.5,-0.15,-0.15
7/19/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.4,11,30/11/2031,0.1,250,250,0,109.27,109.2,273.18,923,3.7,-0.06,-0.06
7/19/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.4,10,29/11/2030,0,300,300,0,98.01,98,294.03,1902,6.3,0.21,0.22
07/12/2021 00:00,ממשלתית,1160985,8.7,10,31/03/2030,1,250,250,0,99.96,99.9,249.9,900,3.6,1.04,1.05
07/12/2021 00:00,ממשלתית,1174697,4.6,5,27/02/2026,0.5,300,300,0,100.5,100.49,301.5,1219,4.1,0.42,0.42
07/12/2021 00:00,ממשלתית,1175777,3.3,3,31/10/2024,0.4,350,350,0,100.52,100.49,351.82,952,2.7,0.25,0.26
07/12/2021 00:00,ממשלתית צמודה,1168301,30.4,31,30/11/2051,0.5,200,200,0,101.66,101.46,203.32,846,4.2,0.49,0.5
07/12/2021 00:00,ממשלתית צמודה,1169564,5.1,6,31/07/2026,0.1,200,200,0,109.78,109.76,219.56,1220,6.1,-0.15,-0.15
07/12/2021 00:00,ממשלתית קצרה,1177948,0.9,1,31/05/2022,0,500,500,0,100,99.99,500,2951,5.9,0,0.01
07/06/2021 00:00,ממשלתית צמודה,1172220,10.4,11,30/11/2031,0.1,73,50.5,-22.5,109.54,109.54,55.32,50.5,0.7,-0.07,-0.07
07/05/2021 00:00,ממשלתית,1140193,25.7,30,31/03/2047,3.75,250,250,0,130.29,130.12,325.73,698,2.8,2.24,2.25
07/05/2021 00:00,ממשלתית,1160985,8.7,10,31/03/2030,1,350,350,0,99.69,99.6,348.92,1016,2.9,1.07,1.08
07/05/2021 00:00,ממשלתית,1174697,4.6,5,27/02/2026,0.5,400,400,0,100.4,100.37,401.6,1559,3.9,0.44,0.45
07/05/2021 00:00,ממשלתית,1175777,3.3,3,31/10/2024,0.4,400,400,0,100.45,100.43,401.8,1309,3.3,0.28,0.28
07/05/2021 00:00,ממשלתית צמודה,1172220,10.4,11,30/11/2031,0.1,300,300,0,109.54,109.52,328.62,1485,5,-0.07,-0.07
6/29/2021 12:00:00 AM,ממשלתית,1174697,4.7,5,27/02/2026,0.5,110.6,108.6,-2,100.21,100.21,108.83,108.6,1,0.48,0.48
6/29/2021 12:00:00 AM,ממשלתית צמודה,1169564,5.1,6,31/07/2026,0.1,71.6,71.3,-0.4,109,109,77.66,71.3,1,-0.13,-0.13
6/29/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.4,11,30/11/2031,0.1,76.4,76.3,-0.1,107.88,107.88,82.29,76.3,1,-0.05,-0.05
6/29/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.4,10,29/11/2030,0,101.1,70.4,-30.8,97.97,97.97,68.93,70.4,0.7,0.22,0.22
6/28/2021 12:00:00 AM,ממשלתית,1160985,8.8,10,31/03/2030,1,350,350,0,99.23,99.19,347.31,1364,3.9,1.12,1.13
6/28/2021 12:00:00 AM,ממשלתית,1174697,4.7,5,27/02/2026,0.5,400,400,0,100.21,100.2,400.84,2227,5.6,0.48,0.48
6/28/2021 12:00:00 AM,ממשלתית צמודה,1169564,5.1,6,31/07/2026,0.1,250,250,0,109,108.94,272.5,1354,5.4,-0.13,-0.13
6/28/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.4,11,30/11/2031,0.1,300,300,0,107.88,107.82,323.64,1576,5.3,-0.05,-0.05
6/28/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.4,10,29/11/2030,0,400,400,0,97.97,97.97,391.88,2606,6.5,0.22,0.22
6/22/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.4,11,30/11/2031,0.1,76.6,11.2,-65.4,108.73,108.73,12.2,11.2,0.1,-0.06,-0.06
6/21/2021 12:00:00 AM,ממשלתית,1140193,25.8,30,31/03/2047,3.75,200,200,0,128.83,128.71,257.66,920,4.6,2.3,2.3
6/21/2021 12:00:00 AM,ממשלתית,1166180,15.9,17,31/05/2037,1.5,250,250,0,95.2,95.14,238,1170,4.7,1.86,1.86
6/21/2021 12:00:00 AM,ממשלתית,1174697,4.7,5,27/02/2026,0.5,300,300,0,100.11,100.1,300.33,2153,7.2,0.5,0.5
6/21/2021 12:00:00 AM,ממשלתית,1175777,3.4,3,31/10/2024,0,400,400,0,100.25,100.23,401,2132,5.3,0.33,0.34
6/21/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.4,11,30/11/2031,0.1,300,300,0,108.73,108.68,326.19,1099,3.7,-0.06,-0.06
6/21/2021 12:00:00 AM,ממשלתית קצרה,1174713,0.7,1,28/02/2022,0,500,500,0,100,100,500,2542,5.1,0.01,0.01
6/15/2021 12:00:00 AM,ממשלתית,1160985,8.8,10,31/03/2030,1,100.3,46.1,-54.2,98.42,98.42,45.38,46.1,0.5,1.22,1.22
6/15/2021 12:00:00 AM,ממשלתית,1175777,3.4,3,31/10/2024,0,117,108,-9,100.09,100.09,108.1,108,0.9,0.38,0.38
6/15/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.5,31,30/11/2051,0.5,67,44.5,-22.5,99.61,99.61,44.34,44.5,0.7,0.55,0.55
6/14/2021 12:00:00 AM,ממשלתית,1160985,8.8,10,31/03/2030,1,400,400,0,98.42,98.39,393.68,2387,6,1.21,1.22
6/14/2021 12:00:00 AM,ממשלתית,1174697,4.7,5,27/02/2026,0.5,400,400,0,99.83,99.82,399.32,2222,5.6,0.56,0.56
6/14/2021 12:00:00 AM,ממשלתית,1175777,3.4,3,31/10/2024,0,400,400,0,100.09,100.09,400.36,1993,5,0.38,0.38
6/14/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.5,31,30/11/2051,0.5,250,250,0,99.61,99.6,249.03,1215,4.9,0.55,0.55
6/14/2021 12:00:00 AM,ממשלתית צמודה,1169564,5.1,6,31/07/2026,0.1,300,300,0,110.01,109.96,330.03,1245,4.2,-0.16,-0.16
06/08/2021 00:00,ממשלתית,1175777,3.4,3,31/10/2024,0,111.5,7.5,-104,100.1,100.1,7.51,7.5,0.1,0.37,0.37
06/07/2021 00:00,ממשלתית,1166180,16,17,31/05/2037,1.5,250,250,0,94.14,94.05,235.35,879,3.5,1.93,1.94
06/07/2021 00:00,ממשלתית,1174697,4.7,5,27/02/2026,0.5,400,400,0,99.79,99.77,399.16,1573,3.9,0.56,0.57
06/07/2021 00:00,ממשלתית,1175777,3.4,3,31/10/2024,0,400,400,0,100.1,100.07,400.4,1613,4,0.37,0.38
06/07/2021 00:00,ממשלתית צמודה,1172220,10.5,11,30/11/2031,0.1,250,250,0,109.53,109.45,273.83,1241,5,-0.07,-0.07
06/07/2021 00:00,ממשלתית קצרה,1174713,0.7,1,28/02/2022,0,500,500,0,100.01,100,500.05,4499,9,0,0.01
06/02/2021 00:00,ממשלתית צמודה,1168301,30.5,31,30/11/2051,0.5,67,63,-4,97.45,97.45,61.39,63,0.9,0.63,0.63
06/02/2021 00:00,ממשלתית צמודה,1169564,5.2,6,31/07/2026,0.1,50,50,0,109.19,109.19,54.6,50,1,-0.14,-0.14
06/02/2021 00:00,ממשלתית בריבית משתנה,1166552,9.5,10,29/11/2030,0,71,7.2,-63.8,97.96,97.96,7.05,7.2,0.1,0.22,0.22
06/01/2021 00:00,ממשלתית,1140193,25.8,30,31/03/2047,3.75,200,200,0,127.48,127.32,254.96,911,4.6,2.35,2.36
06/01/2021 00:00,ממשלתית,1160985,8.8,10,31/03/2030,1,350,350,0,98.53,98.47,344.86,1342,3.8,1.2,1.2
06/01/2021 00:00,ממשלתית,1175777,3.4,3,31/10/2024,0,400,400,0,100.11,100.03,400.44,2079,5.2,0.37,0.39
06/01/2021 00:00,ממשלתית צמודה,1168301,30.5,31,30/11/2051,0.5,250,250,0,97.45,97.17,243.63,1125,4.5,0.63,0.64
06/01/2021 00:00,ממשלתית צמודה,1169564,5.2,6,31/07/2026,0.1,250,250,0,109.19,109.19,272.98,1686,6.7,-0.14,-0.14
06/01/2021 00:00,ממשלתית בריבית משתנה,1166552,9.5,10,29/11/2030,0,350,350,0,97.96,97.95,342.86,2124,6.1,0.22,0.22
5/25/2021 12:00:00 AM,ממשלתית,1160985,8.8,10,31/03/2030,1,115.9,115.9,0,98.74,98.74,114.41,115.9,1,1.17,1.17
5/25/2021 12:00:00 AM,ממשלתית,1166180,16,17,31/05/2037,1.5,73.5,73.5,0,94.55,94.55,69.49,73.5,1,2.01,2.01
5/25/2021 12:00:00 AM,ממשלתית,1167105,2.2,3,31/07/2023,0.15,62.7,5.3,-57.4,100.02,100.02,5.29,5.3,0.1,0.2,0.2
5/25/2021 12:00:00 AM,ממשלתית,1174697,4.8,5,27/02/2026,0.5,99.8,99.8,0,99.71,99.71,99.51,99.8,1,0.58,0.58
5/25/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.5,11,30/11/2031,0.1,94.6,94.6,0,108.59,108.59,102.67,94.6,1,-0.06,-0.06
5/25/2021 12:00:00 AM,ממשלתית קצרה,1174713,0.8,1,28/02/2022,0,135,15,-120,100.01,100.01,15,15,0.1,0,0
5/24/2021 12:00:00 AM,ממשלתית,1160985,8.9,10,31/03/2030,1,400,400,0,98.74,98.72,394.96,1498.3,3.7,1.17,1.17
5/24/2021 12:00:00 AM,ממשלתית,1166180,16,17,31/05/2037,1.5,250,250,0,94.55,94.53,236.38,1055,4.2,2.01,2.01
5/24/2021 12:00:00 AM,ממשלתית,1167105,2.2,3,31/07/2023,0.15,400,400,0,100.02,100.02,400.08,3265,8.2,0.2,0.2
5/24/2021 12:00:00 AM,ממשלתית,1174697,4.8,5,27/02/2026,0.5,350,350,0,99.71,99.7,348.98,1993.7,5.7,0.58,0.58
5/24/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.5,11,30/11/2031,0.1,350,350,0,108.59,108.56,380.07,1013.8,2.9,-0.06,-0.06
5/24/2021 12:00:00 AM,ממשלתית קצרה,1174713,0.8,1,28/02/2022,0,500,500,0,100.01,100.01,500.05,3690,7.4,0,0
5/19/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.5,10,29/11/2030,0,131.6,131.6,0,97.94,97.94,128.93,131.6,1,0.22,0.22
5/18/2021 12:00:00 AM,ממשלתית,1166180,16,17,31/05/2037,1.5,250,250,0,95.32,95.32,238.3,1321,5.3,1.95,1.95
5/18/2021 12:00:00 AM,ממשלתית,1167105,2.2,3,31/07/2023,0.15,350,350,0,100.03,100.03,350.11,2578,7.4,0.19,0.19
5/18/2021 12:00:00 AM,ממשלתית,1174697,4.8,5,27/02/2026,0.5,400,400,0,99.66,99.65,398.64,1385,3.5,0.58,0.59
5/18/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.5,31,30/11/2051,0.5,400,400,0,97.33,96.26,389.32,914,2.3,0.63,0.67
5/18/2021 12:00:00 AM,ממשלתית צמודה,1169564,5.2,6,31/07/2026,0.1,400,400,0,110.08,110.01,440.32,1886,4.7,-0.16,-0.16
5/18/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.5,10,29/11/2030,0,450,450,0,97.94,97.93,440.73,1902,4.2,0.22,0.22
05/11/2021 00:00,ממשלתית צמודה,1169564,5.2,6,31/07/2026,0.1,105,105,0,109.71,109.71,115.2,105,1,-0.16,-0.16
05/11/2021 00:00,ממשלתית צמודה,1172220,10.6,11,30/11/2031,0.1,105,105,0,108.65,108.65,114.08,105,1,-0.06,-0.06
05/10/2021 00:00,ממשלתית,1160985,8.9,10,31/03/2030,1,350,350,0,98.55,98.42,344.93,1236,3.5,1.19,1.2
05/10/2021 00:00,ממשלתית,1167105,2.2,3,31/07/2023,0.15,350,350,0,100.02,100.01,350.07,2213,6.3,0.19,0.2
05/10/2021 00:00,ממשלתית,1174697,4.8,5,27/02/2026,0.5,350,350,0,99.83,99.83,349.41,1976,5.6,0.55,0.55
05/10/2021 00:00,ממשלתית צמודה,1169564,5.2,6,31/07/2026,0.1,350,350,0,109.71,109.71,383.99,1146,3.3,-0.16,-0.16
05/10/2021 00:00,ממשלתית צמודה,1172220,10.6,11,30/11/2031,0.1,350,350,0,108.65,108.63,380.28,1558,4.5,-0.06,-0.06
05/10/2021 00:00,ממשלתית קצרה,1174713,0.8,1,28/02/2022,0,500,500,0,100.02,100,500.1,4507,9,0,0.01
05/05/2021 00:00,ממשלתית,1140193,25.9,30,31/03/2047,3.75,100,100,0,129.48,129.48,129.48,100,1,2.25,2.25
05/05/2021 00:00,ממשלתית,1160985,8.9,10,31/03/2030,1,60,60,0,99.12,99.12,59.47,60,1,1.12,1.12
05/05/2021 00:00,ממשלתית,1167105,2.2,3,31/07/2023,0.15,96.2,36.1,-60.1,100.01,100.01,36.06,36.1,0.4,0.2,0.2
05/05/2021 00:00,ממשלתית,1174697,4.8,5,27/02/2026,0.5,120,120,0,99.98,99.98,119.98,120,1,0.51,0.51
05/05/2021 00:00,ממשלתית צמודה,1172220,10.6,11,30/11/2031,0.1,105,105,0,107.28,107.28,112.64,105,1,-0.05,-0.05
05/05/2021 00:00,ממשלתית בריבית משתנה,1166552,9.6,10,29/11/2030,0,90,36.1,-53.9,97.92,97.92,35.33,36.1,0.4,0.22,0.22
05/04/2021 00:00,ממשלתית,1140193,25.9,30,31/03/2047,3.75,400,400,0,129.48,129.45,517.92,1955,4.9,2.25,2.26
05/04/2021 00:00,ממשלתית,1160985,8.9,10,31/03/2030,1,300,300,0,99.12,99.12,297.36,1868,6.2,1.12,1.12
05/04/2021 00:00,ממשלתית,1167105,2.2,3,31/07/2023,0.15,350,350,0,100.01,100.01,350.04,2795,8,0.2,0.2
05/04/2021 00:00,ממשלתית,1174697,4.8,5,27/02/2026,0.5,400,400,0,99.98,99.98,399.92,1790,4.5,0.51,0.51
05/04/2021 00:00,ממשלתית צמודה,1172220,10.6,11,30/11/2031,0.1,350,350,0,107.28,107.28,375.48,2199,6.3,-0.05,-0.05
05/04/2021 00:00,ממשלתית בריבית משתנה,1166552,9.6,10,29/11/2030,0,450,450,0,97.92,97.91,440.64,2640,5.9,0.22,0.22
4/27/2021 12:00:00 AM,ממשלתית,1160985,8.9,10,31/03/2030,1,108.3,5.6,-102.7,99.98,99.98,5.6,5.6,0.1,1.01,1.01
4/27/2021 12:00:00 AM,ממשלתית,1166180,16.1,17,31/05/2037,1.5,115.3,29,-86.3,98.33,98.33,28.52,29,0.3,1.72,1.72
4/27/2021 12:00:00 AM,ממשלתית,1167105,2.3,3,31/07/2023,0.15,89.4,6,-83.4,100.01,100.01,6,6,0.1,0.19,0.19
4/27/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.6,11,30/11/2031,0.1,104.5,104.5,0,106.33,106.33,111.11,104.5,1,-0.04,-0.04
4/26/2021 12:00:00 AM,ממשלתית,1160985,8.9,10,31/03/2030,1,400,400,0,99.98,99.92,399.92,1265,3.2,1.01,1.02
4/26/2021 12:00:00 AM,ממשלתית,1166180,16.1,17,31/05/2037,1.5,450,450,0,98.33,98.25,442.49,1451,3.2,1.72,1.72
4/26/2021 12:00:00 AM,ממשלתית,1167105,2.3,3,31/07/2023,0.15,400,400,0,100.01,100.01,400.04,3078,7.7,0.19,0.19
4/26/2021 12:00:00 AM,ממשלתית צמודה,1172220,10.6,11,30/11/2031,0.1,450,450,0,106.33,106.28,478.49,1503,3.3,-0.04,-0.04
4/26/2021 12:00:00 AM,ממשלתית קצרה,1174713,0.8,1,28/02/2022,0,1000,1000,0,100,100,1000,4583,4.6,0,0
4/20/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.6,10,29/11/2030,0,141.8,121.9,-19.9,97.9,97.9,119.33,121.9,0.9,0.22,0.22
4/19/2021 12:00:00 AM,ממשלתית,1166180,16.1,17,31/05/2037,1.5,450,450,0,97.83,97.81,440.24,3293,7.3,1.75,1.75
4/19/2021 12:00:00 AM,ממשלתית,1167105,2.3,3,31/07/2023,0.15,450,450,0,100.02,100.02,450.09,3728,8.3,0.19,0.19
4/19/2021 12:00:00 AM,ממשלתית,1174697,4.9,5,27/02/2026,0,400,400,0,100.15,100.11,400.6,2114,5.3,0.47,0.48
4/19/2021 12:00:00 AM,ממשלתית צמודה,1168301,30.6,31,30/11/2051,0.5,450,450,0,101.08,100.66,454.86,1463.6,3.3,0.48,0.5
4/19/2021 12:00:00 AM,ממשלתית צמודה,1169564,5.3,6,31/07/2026,0.1,450,450,0,107.51,107.46,483.8,2277.4,5.1,-0.12,-0.11
4/19/2021 12:00:00 AM,ממשלתית בריבית משתנה,1166552,9.6,10,29/11/2030,0,500,500,0,97.9,97.9,489.5,1932,3.9,0.22,0.22
4/13/2021 12:00:00 AM,ממשלתית,1174697,4.9,5,27/02/2026,0,112.1,55.7,-56.4,100.02,100.02,55.71,55.7,0.5,0.5,0.5
4/13/2021 12:00:00 AM,ממשלתית קצרה,1174713,0.9,1,28/02/2022,0,192.4,81,-111.4,99.99,99.99,80.99,81,0.4,0.01,0.01
04/12/2021 00:00,ממשלתית,1160985,9,10,31/03/2030,1,350,350,0,99.44,99.41,348.04,2007,5.7,1.07,1.07
04/12/2021 00:00,ממשלתית,1167105,2.3,3,31/07/2023,0.15,350,350,0,100.01,100.01,350.03,2788,8,0.19,0.19
04/12/2021 00:00,ממשלתית,1174697,4.9,5,27/02/2026,0,400,400,0,100.02,100,400.08,1461,3.7,0.5,0.5
04/12/2021 00:00,ממשלתית צמודה,1169564,5.3,6,31/07/2026,0.1,450,450,0,107.18,107.11,482.31,1623,3.6,-0.12,-0.12
04/12/2021 00:00,ממשלתית צמודה,1172220,10.6,11,30/11/2031,0.1,350,350,0,105.69,105.63,369.92,1490,4.3,-0.04,-0.04
